id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
52978,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Sari
11223,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Women Silver Glam Rock Houston Steel Watches
25016,Women,Footwear,Shoes,Flats,Beige,Fall,2011.0,Casual,United Colors of Benetton Women Beige Ballerinas
20564,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Baggit Women Turnoff Taj Brown Wallet
53096,Women,Accessories,Jewellery,Earrings,Green,Winter,2016.0,Ethnic,Fabindia Silver Earrings
52144,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Femella Women Green Polo T-Shirt
28709,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Summer,2012.0,Ethnic,W Women Printed Turquoise Blue Kurta
55361,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Revlon Opulent Pink Nail Polish 376
2123,Women,Apparel,Topwear,Tops,Blue,Winter,2010.0,Casual,Lee Women Blue Top
27741,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Red Sling Bag
22001,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Casual Green Handbag
55153,Women,Personal Care,Nails,Nail Polish,Mauve,Spring,2017.0,Casual,Lakme True Wear Classics Tarun Tahiliani Nail Color 20
34958,Women,Apparel,Saree,Sarees,Red,Summer,2012.0,Ethnic,Fabindia Red Jaipur Print Cotton Sari
54081,Women,Apparel,Topwear,Kurtis,Red,Summer,2012.0,Ethnic,Mumbai Slang Women Red Kurti
2311,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Nike Womens Pink T-shirt
57604,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Lotus Herbals Red Rover 112 Lip Colour
11011,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Wrangler Women Smocked Yoke Blue Tops
25224,Women,Accessories,Bags,Backpacks,Purple,Winter,2015.0,Casual,Lino Perros Women Sporty Purple Backpacks
41761,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Remanika Women Printed Green Top
20756,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Casual Black Wedges
44213,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012.0,Casual,iPanema Women White Flip Flops
5134,Women,Apparel,Topwear,Tshirts,Peach,Summer,2011.0,Casual,Wrangler Women's Folk Side Print Peach T-shirt
52376,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015.0,Casual,Red Rose Women Peach Nightdress
39227,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple Tiered Dress
25678,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Casual Watch
57258,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Murcia Women Orange Handbag
14903,Women,Accessories,Wallets,Wallets,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Wallets
5568,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women's Free Everyday White Orange Shoe
58210,Women,Apparel,Bottomwear,Patiala,Black,Fall,2012.0,Ethnic,Shree Women Black Printed Patiala
27913,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Scullers For Her Women Grey Trousers
31876,Women,Apparel,Saree,Sarees,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Printed Kota Cotton Saree
19620,Women,Apparel,Topwear,Tops,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Solid Olive Top
49150,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,Casual,Deborah Extra Lip Liner 03
29889,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Mayhem Women Sunglasses 1015-103
51993,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Pink,Summer,2017.0,Casual,Inaya Women Pink Lounge Shorts
9197,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Women Ikonis 2 XT White Shoes
43658,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,ONLY Women Black Dress
39015,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A623 
20904,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women  Brown Heels
56984,Women,Footwear,Shoes,Flats,Pink,Winter,2012.0,Casual,HM Women Pink Sandals
52518,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Red,Winter,2015.0,Casual,Red Rose Red Nightdress
20138,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Women Puff Navy Blue Shirt
58022,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver Earrings
57856,Women,Footwear,Shoes,Heels,Yellow,Winter,2015.0,Casual,Catwalk Women Yellow Flats
28731,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women Printed White & Green Kurta
55359,Women,Personal Care,Nails,Nail Polish,Gold,Spring,2017.0,Casual,Revlon Golden Touch Nail Enamel 384
19076,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,W Women Block Print Purple Kurta
53892,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Kiara Women Dark Pink Handbag
52940,Women,Apparel,Saree,Sarees,Yellow,Summer,2012.0,Ethnic,FNF Yellow Sari
39471,Women,Apparel,Topwear,Kurtis,Beige,Summer,2012.0,Ethnic,Diva Women Beige Kurti
33977,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Printed Black Top
58446,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women White Dial Chronograph Watch
59594,Women,Apparel,Saree,Sarees,Rust,Fall,2012.0,Ethnic,FNF Rust Wedding Collection Sari
33379,Women,Accessories,Wallets,Wallets,Purple,Fall,2012.0,Casual,Baggit Women Yuvraj Jhuti Purple Wallet
11029,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Check Purple Tops
58674,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,ALayna Women Pink Kurta
15489,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Formal,Carlton London Women Black Solid Pumps
55957,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Colorbar Take Me As I Am Mischievous Wine Lipstick 008
22039,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Vishudh Women Self Printed Cream Kurta
54885,Women,Accessories,Jewellery,Necklace and Chains,Blue,Fall,2012.0,Casual,Ivory Tag Women Mesh Cluster Turquoise Blue and Cream Necklace
49534,Women,Accessories,Bags,Clutches,Black,Summer,2010.0,Casual,Rocia Women Black Clutch
34960,Women,Apparel,Saree,Sarees,Beige,Summer,2012.0,Ethnic,Fabindia Women H& Printed Beige Sari
47668,Women,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Femella Women Blue & White Scarf
17118,Women,Accessories,Bags,Clutches,Black,Winter,2015.0,Casual,Lino Perros Women Classic Black Clutch
19082,Women,Apparel,Topwear,Kurtis,Off White,Fall,2011.0,Ethnic,W Women Floral Print Off White Kurti
53866,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,W Women Blue Kurti
56528,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Streetwear Satin Smooth Pinkaboo Lipstick 35
33983,Women,Apparel,Bottomwear,Stockings,Black,Summer,2012.0,Casual,Femella Women Black Stockings
32851,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,Grendha Women Claudia Purple Flats
59560,Women,Accessories,Jewellery,Bangle,Silver,Summer,2013.0,Casual,Lucera Silver Bangle
58680,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Alayna Women Pink Kurta
59752,Women,Apparel,Innerwear,Briefs,Cream,Summer,2014.0,Casual,Avirate Cream Brief
46588,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Catwalk Women Golden Heels
42914,Women,Accessories,Belts,Belts,Pink,Summer,2012.0,Casual,French Connection Women Pink Belt
54871,Women,Accessories,Jewellery,Necklace and Chains,Red,Fall,2012.0,Casual,Ivory Tag Women Tangled Coral Red Necklace
35846,Women,Footwear,Shoes,Casual Shoes,Green,Fall,2012.0,Casual,Kelme Women Green Dalila Casual Shoes
30508,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Lovable Women Spice Black Bra
34994,Women,Apparel,Saree,Sarees,Mustard,Summer,2012.0,Ethnic,Fabindia H& Printed Mustard Cotton Mull Sari
45769,Women,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Lomani Women Deo
30950,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Fabindia Women Yellow Top
49998,Women,Apparel,Innerwear,Briefs,Multi,Winter,2015.0,Casual,Hanes Women Pack of Two No Panty Line - Cotton Stretch Boyleg Panties
31882,Women,Accessories,Stoles,Stoles,Orange,Summer,2012.0,Ethnic,Fabindia Women Mughal Printed Orange Stole
26009,Women,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017.0,Casual,TOUS Women Gold Eau De Parfum 90 ml
29273,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Women Suzan Blue Shirt
51369,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Spykar Women Blue Capri
36895,Women,Accessories,Watches,Watches,Green,Winter,2016.0,Casual,Fossil Women Green Dial Chronograph Watch ES3051
37947,Women,Apparel,Topwear,Tunics,Teal,Summer,2012.0,Casual,Mineral Women Teal Tunic
56970,Women,Footwear,Shoes,Heels,Multi,Winter,2012.0,Casual,HM Women Multi Coloured Flats
55968,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Colorbar Velvet Matte Demure 1 Lipstick 82V
46543,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Timex Women Silver Dial Watch
22006,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag
55154,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Lakme True Wear Classics Nail Polish 1
12693,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Women Transform White Sports Shoes
54086,Women,Apparel,Topwear,Kurtis,Pink,Summer,2012.0,Ethnic,Mumbai Slang Women Pink Kurti
57603,Women,Personal Care,Lips,Lipstick,Maroon,Spring,2017.0,Casual,Lotus Herbals Moistpetals Maroon Lipstick 113
41766,Women,Apparel,Topwear,Tunics,Peach,Summer,2012.0,Casual,Remanika Women Peach Tunic
25223,Women,Accessories,Bags,Handbags,Magenta,Winter,2015.0,Casual,Lino Perros Women Leatherette Magenta Handbag
11016,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Wrangler Women Floral Print Pink Top
5133,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Wrangler Women's Blouson Tank Mauve Top
44214,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,2012.0,Casual,iPanema Women Purple Flip Flops
52371,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress
33174,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Sepia Women Printed Green Top
57431,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Angry Birds Women Pink T-shirt
25011,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,United Colors of Benetton Women Peach Top
53091,Women,Accessories,Jewellery,Necklace and Chains,Blue,Winter,2016.0,Ethnic,Fabindia Blue & Off-White Necklace
20563,Women,Accessories,Wallets,Wallets,Green,Winter,2015.0,Casual,Baggit Women Turnoff Taj Green Wallet
44026,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Boss Women Perfume
52143,Women,Apparel,Topwear,Tshirts,Mustard,Summer,2012.0,Casual,Femella Women Mustard Polo T-Shirt
55366,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Revlon Mocha Express Nail Polish 343
19049,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Closed Brown Flats
27746,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Black Handbag
2124,Women,Apparel,Topwear,Tshirts,Black,Winter,2010.0,Casual,Lee Women Black T-shirt
56187,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Radiant White UV Fairness Sandy Nude Compact 003
33510,Women,Footwear,Shoes,Casual Shoes,Beige,Summer,2016.0,Casual,Cobblerz Women Beige Boots
57055,Women,Apparel,Dress,Dresses,Brown,Summer,2012.0,Casual,Elle Women Brown Dress
20107,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Diva Women Printed Pink Kurta
5765,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Black Sleevless Top
57869,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Biotique Bio Saffron Dew Face & Body Cream
9994,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Gini And Jony Girls Ac Arnia Skt Blue Skirts
7032,Women,Apparel,Topwear,Tops,Blue,Fall,2012.0,Casual,S.Oliver Women Blue Top
43667,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,ONLY Women Purple Dress
3492,Women,Footwear,Shoes,Sports Shoes,Red,Fall,2010.0,Sports,ADIDAS Women Adi Light Red White Shoe
50042,Women,Apparel,Innerwear,Bra,Beige,Winter,2015.0,Casual,Hanes Women Beige Concealing Petals Underwire Moulded Bra
7200,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women's Round Neck White Top
22462,Women,Apparel,Bottomwear,Leggings,Mustard,Fall,2011.0,Casual,Myntra Women Mustard Leggings
28964,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,BIBA Women Ethnic Blue Kurta
27110,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aneri Women Rani Pink Kurta
55530,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Revlon Touch And Glow Natural Mist Moisturising Make up 09
31075,Women,Accessories,Stoles,Stoles,Red,Summer,2012.0,Ethnic,Fabindia Women Check Red Stole
39218,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Femella Women Snake Print Wrap Beige Top
11472,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Blue Winter Printed Top
24795,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Ice Women Blue Watch
4485,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Women Soleil Black Shoe
44670,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Smart Casual,Wills Lifestyle Women Eliza White Shirt
56173,Women,Personal Care,Makeup,Kajal and Eyeliner,Green,Spring,2017.0,Casual,Colorbar Color Intense Green Eyeliner 006
59907,Women,Accessories,Scarves,Scarves,Off White,Fall,2012.0,Casual,Femella Women Off White Printed Scarf
4643,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women Adi Quest Low White Pink Shoe
53401,Women,Apparel,Topwear,Kurtas,Magenta,Fall,2012.0,Ethnic,Alma Women Purple Kurta
5791,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Jealous 21 Women's Butterfly Blue Top
51356,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans
3466,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women Vanquish White Silver Shoe
35421,Women,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,ADIDAS Women Viking White Sports Shoes
28990,Women,Apparel,Apparel Set,Kurta Sets,Pink,Summer,2012.0,Ethnic,Biba Outlet Women Pink Printed Churidar Kurta with Dupatta
18739,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Arrow Woman Tigi Purple Top
51958,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Yelloe Women Brown Handbag
15026,Women,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,ADIDAS Women Solid Purple Sweatshirts
44684,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Wills Lifestyle Women Multi Coloured Top
35045,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Women Silk Green Kurta
51500,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Denizen Women Black Jeans
17315,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses
6742,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Lunarfly White Shoe
10130,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Women Pure E-Ffect Black Steel Watches
40640,Women,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Span Women Olive Green Kurta
41792,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Remanika Women Black Tunic
32260,Women,Apparel,Topwear,Kurtis,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Kurtis
52385,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015.0,Casual,Red Rose Women Pink Nightdress
15442,Women,Accessories,Bags,Handbags,Yellow,Fall,2011.0,Casual,Hidekraft Women Leather Yellow Handbags
45332,Women,Footwear,Shoes,Heels,Pink,Summer,2016.0,Casual,Cobblerz Women Pink Sandals
53859,Women,Apparel,Topwear,Kurtas,Green,Summer,2010.0,Ethnic,Vishudh Women Green Kurta
56517,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Streetwear Lusicious Lips Pink Wink Lipcolor 04
53065,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Rocia Women Brown Handbag
20597,Women,Accessories,Wallets,Wallets,Beige,Winter,2015.0,Casual,Baggit Women Lallu Jhuti Beige Wallet
45100,Women,Apparel,Innerwear,Bra,Pink,Summer,2016.0,Casual,Bw!tch Pink Rose Alba Bra
21445,Women,Apparel,Topwear,Tshirts,Grey,Winter,2012.0,Casual,Roxy Women Printed Grey T-shirt
51732,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Allen Solly Women Printed Sunglasses AH218-C3
19881,Women,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,ADIDAS Women Hearts Blue Flip Flops
47657,Women,Apparel,Bottomwear,Skirts,Cream,Summer,2012.0,Casual,Femella Women Grey Printed Skirt
23312,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,W Women Green Printed Kurta
17127,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Lino Perros Women Lock Green Handbag
55392,Women,Personal Care,Nails,Nail Polish,White,Spring,2017.0,Casual,Revlon Natural Nail Polish 75
30705,Women,Accessories,Bags,Clutches,Orange,Summer,2012.0,Casual,Fabindia Women Orange Silk Purse
12715,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011.0,Casual,Nike Women Sweet Classic Purple Casual Shoes
2290,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Nike Women SS Pink T-shirt
42859,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,French Connection Women Brown Alexandra Handbag
23052,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Arrow Woman Black Printed Top
45240,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Smart Casual,CASIO Baby-G Women Blue Analogue & Digital Watch BX005
10042,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women Pink Polo Tshirts
57785,Women,Personal Care,Makeup,Compact,Gold,Spring,2017.0,,Lotus Herbals Natural Blend Translucent  Sunset Beach Compact Powder 820
32312,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Q&Q Women Pink Dial Watch
53117,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Women White T-shirt
10270,Women,Footwear,Shoes,Flats,Silver,Fall,2012.0,Casual,Clarks Women Shona Fringe Leather Silver Flats
25197,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherette Light Brown Handbag
56465,Women,Personal Care,Nails,Nail Polish,Metallic,Spring,2017.0,,Streetwear Nude Shimmer Nail Polish # 42
3170,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women White Vulcanized Shoe
54332,Women,Apparel,Innerwear,Briefs,Red,Summer,2017.0,Casual,Garfield Women Red & Pink Pack of Two Briefs
35305,Women,Accessories,Jewellery,Earrings,Purple,Winter,2016.0,Ethnic,Fabindia Women Ananya Purple Earrings
28688,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,W Women Printed Pink Kurta
59049,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Heels
45416,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown & White Sandals
38842,Women,Apparel,Dress,Dresses,Purple,Fall,2012.0,Casual,Latin Quarters Women Purple Dress
59875,Women,Apparel,Topwear,Shirts,Green,Fall,2012.0,Casual,Femella Women Green Shirt
32544,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Playboy Women Play It Lovely Perfume
56001,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Velvet Matte Honey Dew Lipstick 14 BR
12143,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Aurelia Women White Kurta
42633,Women,Accessories,Jewellery,Bracelet,Gold,Winter,2016.0,Casual,Estelle Women Bracelet
23604,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Nike Fragrances Women Original Perfume 75 ml
17431,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Casio Sheen Women Silver Analogue Watches (SX004) SHN-5014D-7ADR
47341,Women,Free Items,Free Gifts,Handbags,Black,Summer,2010.0,Casual,Baggit Black Sling Bag
46293,Women,Personal Care,Fragrance,Deodorant,White,Spring,2017.0,Casual,Jacques M Women Rich 'N Famous Deo
27096,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Aneri Women Prachi Cream Kurta
54564,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Sushilas Women Printed Maroon Kurta
29930,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Women Black Dial Watch PL12895LS-02M
42401,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Flying Machine Women Yellow T-shirt
6254,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Women's Shakira White Black T-shirt
48907,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant
51016,Women,Apparel,Innerwear,Bra,Lavender,Summer,2017.0,Casual,Enamor Lupine Coloured Smooth Bra
52693,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Just Cavalli Women Gold Watch
53741,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Women Black Track Pant
37204,Women,Apparel,Dress,Jumpsuit,Teal,Summer,2012.0,Casual,United Colors of Benetton Women Printed Teal Jumpsuit
24613,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Vishudh Women Red Printed Kurta
52455,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Winter,2015.0,Casual,Red Rose White Printed Nightdress
20075,Women,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,David Beckham Women Intimately Yours Deo
59881,Women,Apparel,Bottomwear,Stockings,Black,Fall,2012.0,Casual,Femella Women Black Stockings
39158,Women,Apparel,Topwear,Kurtis,Purple,Summer,2012.0,Ethnic,Aneri Women Purple Kurti
57127,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women Printed White Top
33462,Women,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Baggit Women Getz Taj Brown Belt
40190,Women,Apparel,Topwear,Kurtis,Grey,Summer,2012.0,Ethnic,Mumbai Slang Women Grey Kurti
20849,Women,Accessories,Bags,Clutches,Silver,Winter,2015.0,Casual,Spice Art Women Glass Silver Evening Clutch
43715,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012.0,Ethnic,Royal Diadem Set of 2 Golden Bangles
28218,Women,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,YARDLEY Women Red Roses Deo
6092,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,UCB Women's Boat Neck Chest Print Grey T-shirt
7140,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers For Her Women Light Work Blue Check Shirts
46267,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,109F Women Grey Top
27062,Women,Accessories,Bags,Handbags,Yellow,Summer,2015.0,Casual,Yelloe Yellow Laptop Pocket Handbag
54590,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Sushilas Women Printed Red Kurta
13257,Women,Apparel,Bottomwear,Capris,Purple,Fall,2011.0,Casual,Palm Tree Kids Girls Solid Purple Capris
43527,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,French Connection Women Navy Blue Striped Top
55442,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Revlon Crimson Colorburst Lipstick 095
49821,Women,Footwear,Flip Flops,Flip Flops,Orange,Winter,2012.0,Casual,iPanema Women Orange Flip Flops
46055,Women,Accessories,Jewellery,Bracelet,Gold,Winter,2016.0,Casual,Estelle Women Gold Bracelet
14072,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women Printed White Tshirts
20247,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Wrangler Women Striped Purple Top
44702,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wills Lifestyle Women Blue Shirt
11500,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Lifestyle Black Heels
42091,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Women Black Adi LS Move Shoes
55026,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,Casual,Lakme Absolute Matte Winter Lily Lipstick 205
27406,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Maroon,Winter,2015.0,Casual,Jockey Women Maroon Capris
20623,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Baggit Women Voodoo Gipsy White Sling Bag
57771,Women,Personal Care,Skin,Mask and Peel,White,Spring,2017.0,Casual,Lotus Herbals Claywhite Face Pack
20411,Women,Accessories,Wallets,Wallets,Blue,Winter,2015.0,Casual,Baggit Women Digital Taj Blue Wallet
45086,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Winter,2015.0,Casual,Bwitch Pink Orchid Pyjama Set
57543,Women,Personal Care,Lips,Lipstick,Nude,Spring,2017.0,,Lotus Herbals Floralglam Nude Glow 019
10284,Women,Footwear,Shoes,Flats,White,Fall,2012.0,Casual,Clarks Women Leather White Flats
